row ID,Score,Phenotype,Potency,Aromatic Atoms Count,Bond Polarizabilities,VABC Volume Descriptor,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Rotatable Bonds Count,Topological Polar Surface Area,Molecular Weight,XLogP,Formal Charge,SP3 Character,Eccentric Connectivity Index,Amine
286,0,Inactive,,9,21.685312,213.2830217,2,2,6,54.12,232.1211778,1.601,0,0.121212121,269,0
287,0,Inactive,,0,41.959038,398.8493269,4,0,8,60.44,386.2457096,4.279,0,0.306451613,544,0
288,0,Inactive,,6,6.884828,133.0480415,0,0,4,86.28,168.0171066,1.806,0,0,112,0
289,0,Inactive,,6,5.886035,105.1678261,0,1,2,20.23,128.0028925,2.238,0,0,54,0
290,0,Inactive,,6,8.401828,131.8762606,0,0,5,0,179.9953625,3.569,0,0.066666667,89,0
291,0,Inactive,,6,6.844035,128.6175787,2,1,3,37.3,155.9978071,2.259,0,0,80,0
292,0,Inactive,,6,6.319242,107.3743596,1,1,2,26.02,127.0188769,1.827,0,0,54,0
293,0,Inactive,,6,8.942449,117.7461353,0,0,2,0,169.9731123,3.257,0,0.066666667,54,0
294,0,Inactive,,6,11.094863,118.2495032,1,1,3,35.25,123.0684139,1.12,0,0.055555556,71,0
295,0,Inactive,,6,6.992449,100.9535186,1,2,2,46.25,109.0527638,0.799,0,0,54,0
296,0,Inactive,,6,11.89007,143.9057893,3,2,3,55.12,150.0793129,0.459,0,0.047619048,103,0
297,0,Inactive,,6,13.468449,137.042996,4,2,3,88.77,173.0146641,-0.201,0,0,89,0
298,0,Inactive,,6,9.433242,118.4372118,0,1,2,50.44,126.0316941,1.028,0,0.066666667,63,0
299,83,Inhibitor,7.0795,24,74.617178,905.3565769,14,4,23,241.96,926.3738232,7.516,0,0.06557377,479,0
300,0,Inactive,,10,8.908449,148.6998588,1,3,1,91.74,177.0538265,1.339,0,0,117,0
301,0,Inactive,,0,33.75421,326.9188006,2,1,15,37.3,278.2245802,7.538,0,0.22,521,0
302,0,Inactive,,0,35.940624,329.5552593,2,1,16,37.3,280.2402303,7.865,0,0.25,521,0
303,0,Inactive,,0,19.677726,185.0336143,1,1,8,20.23,154.1357652,2.468,0,0.206896552,109,0
307,0,Inactive,,0,36.62821,273.2202228,2,0,14,21.76,242.2245802,5.559,0,0.319148936,397,0
308,0,Inactive,,0,27.750175,231.319342,0,0,12,0,204.1644785,6.877,0,0.315789474,216,0
309,0,Inactive,,0,27.194968,231.0522689,2,1,12,37.3,200.17763,5.294,0,0.289473684,239,0
311,81,Inhibitor,17.7828,0,5.158,277.9984572,1,0,10,17.07,485.6834414,3.726,0,0.428571429,221,0
312,0,Inactive,,6,20.094898,225.639254,3,0,4,35.53,230.0942943,2.788,0,0.096774194,280,0
314,0,Inactive,,6,18.178898,182.5904495,2,0,6,26.3,178.0993797,2.653,0,0.148148148,161,0
315,0,Inactive,,0,19.32407,122.6201014,3,0,5,51.75,138.0350652,0.014,0,0.222222222,45,0
316,0,Inactive,,0,11.025656,78.95343664,0,0,3,38.8,76.03467126,1.602,0,0.25,9,0
317,0,Inactive,,0,16.950484,117.5563612,2,0,5,21.76,116.0837296,0.54,0,0.3,66,0
318,0,Inactive,,0,13.80607,109.9803765,2,0,5,26.3,102.0680796,1.124,0,0.235294118,38,0
319,0,Inactive,,0,11.619656,107.3439178,2,0,4,26.3,100.0524295,0.93,0,0.133333333,38,0
320,0,Inactive,,0,43.72828,360.6299192,1,1,19,20.23,296.3079159,8.893,0,0.295081967,461,0
321,0,Inactive,,0,24.233726,232.7799545,4,0,6,58.86,222.1368278,5.964,0,0.294117647,208,0
322,41,Inhibitor,15.8489,0,29.381382,264.0966046,1,0,6,17.07,234.1983655,3.919,0,0.302325581,192,0
323,0,Inactive,,0,14.303277,131.7859619,2,0,1,29.43,125.084064,3.448,0,0.3,81,0
324,0,Inactive,,0,18.178898,159.2318717,2,0,7,26.3,142.0993797,1.792,0,0.208333333,85,0
325,0,Inactive,,0,13.579277,120.9771367,0,0,6,38.66,117.0789786,2.71,0,0.263157895,65,0
326,61,Inhibitor,22.3872,6,22.551726,231.8419447,2,0,8,26.3,218.1306798,4.088,0,0.147058824,273,0
327,0,Inactive,,0,18.178898,144.5723458,2,0,7,26.3,130.0993797,2.099,0,0.260869565,76,0
328,0,Inactive,,9,10.498863,126.948555,1,2,2,36.02,147.0684139,1.748,0,0.05,105,0
330,0,Inactive,,5,6.352828,53.90855689,1,1,0,28.68,68.03744813,-0.038,0,0,20,0
331,0,Inactive,,0,25.008554,261.7446147,3,2,7,57.53,250.1568946,1.81,0,0.25,236,0
332,0,Inactive,,0,11.857656,118.9132808,4,4,4,184.38,164.010307,-2.808,0,0,12,0
333,0,Inactive,,6,18.508277,237.7306412,3,2,11,92.47,292.0670915,1.692,0,0.129032258,280,0
334,61,Inhibitor,15.8489,12,35.475347,333.4727518,3,0,6,66.46,383.1368874,2.58,0,0.163265306,580,0
335,10,Inhibitor,0.0501,6,22.82214,240.3477026,1,0,8,17.07,216.1514153,4.911,0,0.166666667,267,0
337,0,Inactive,,0,6.412207,95.84579125,0,0,6,0,195.8902245,3.156,0,0.25,29,0
338,0,Inactive,,6,15.720035,190.9148842,5,1,6,83.06,268.931634,1.95,0,0,181,0
339,40,Inhibitor,35.4813,0,32.525796,329.3809196,2,0,3,34.14,312.2089301,4.086,0,0.294117647,414,0
340,21,Inhibitor,17.7828,0,32.525796,329.3809196,2,0,3,34.14,312.2089301,4.086,0,0.294117647,414,0
341,0,Inactive,,0,4.102414,55.45596395,2,0,1,34.14,58.0054793,-0.526,0,0,14,0
342,0,Inactive,,0,15.72207,138.3696551,3,0,5,38.83,142.0629942,0.351,0,0.2,97,0
343,0,Inactive,,0,8.745656,86.81509268,3,3,5,60.69,92.04734412,-1.88,0,0.214285714,29,0
344,0,Inactive,,0,10.661656,107.3439178,2,0,4,34.14,100.0524295,0.476,0,0.2,54,0
346,0,Inactive,,0,24.73814,225.7793515,2,0,10,26.3,196.1463299,3.264,0,0.205882353,199,0
348,0,Inactive,,5,13.535656,124.8331964,2,0,4,39.44,140.0473441,0.648,0,0.111111111,97,0
349,0,Inactive,,0,4.942414,117.83361,2,0,4,34.14,151.9431847,0.9,0,0,56,0
350,0,Inactive,,0,3.506414,86.55162412,2,0,0,47.58,78.02179806,-0.2,0,0,38,0
351,0,Inactive,,6,9.270449,115.6130445,2,1,1,29.1,121.0527638,1.04,0,0,81,0
352,0,Inactive,,0,3.577621,43.00297153,2,1,0,43.09,45.02146372,-1.044,0,0,6,0
353,0,Inactive,,6,18.508277,228.9404144,2,1,10,72.24,276.0721769,2.639,0,0.133333333,263,0
354,0,Inactive,,0,33.864003,332.215638,3,2,6,57.53,336.210073,1.998,0,0.320754717,392,0
355,0,Inactive,,0,8.772207,59.50372171,3,1,2,62.75,99.96304311,-0.99,0,0,12,0
356,0,Inactive,,6,6.669035,87.2340905,0,0,1,0,96.03752838,2.183,0,0,45,0
357,10,Inhibitor,12.5893,16,10.93207,171.1747083,0,0,0,0,202.0782503,5.146,0,0,187,0
360,0,Inactive,,0,13.118484,134.2344855,0,0,1,0,120.0939004,3.222,0,0.238095238,75,0
361,0,Inactive,,0,17.220898,129.9128199,2,1,7,29.46,118.0993797,0.661,0,0.272727273,74,0
362,0,Inactive,,0,19.136898,129.9128199,2,0,7,18.46,118.0993797,0.676,0,0.272727273,74,0
363,0,Inactive,,0,16.950484,150.7261138,3,0,7,43.37,144.0786442,0.924,0,0.227272727,81,0
364,0,Inactive,,0,9.703656,98.55369113,1,0,3,17.07,84.05751488,0.727,0,0.142857143,29,0
365,0,Inactive,,0,17.137656,105.3241167,3,0,4,51.75,124.0194151,-0.446,0,0.2,38,0
366,10,Inhibitor,28.1838,0,40.043038,361.5107698,2,0,17,26.3,306.2558803,8.282,0,0.232142857,635,0
367,0,Inactive,,0,11.186449,130.3637453,3,0,4,50.09,125.0476785,0.597,0,0.125,70,0
368,0,Inactive,,6,14.239277,158.9952404,3,1,5,52.32,165.0789786,1.993,0,0.086956522,127,0
369,0,Inactive,,0,11.619656,107.3439178,2,0,4,26.3,100.0524295,0.956,0,0.133333333,45,0
370,0,Inactive,,0,11.619656,101.4746186,3,1,5,46.53,104.0473441,-0.175,0,0.2,47,0
371,0,Inactive,,20,22.52414,313.2120723,2,2,5,55.92,393.0840597,6.53,0,0.044444444,378,0
372,0,Inactive,,6,17.790484,259.9120903,3,1,10,63.6,302.0112642,3.337,0,0.096774194,303,0
373,61,Inhibitor,12.5893,30,108.964525,1159.302952,24,9,21,354.31,1311.536251,1.957,-1,0.175438596,1319,0
374,0,Inactive,,0,25.988933,199.8798726,2,0,9,45.61,189.1187352,2.288,0,0.258064516,116,0
375,10,Inhibitor,39.8107,12,12.84807,231.9863159,2,3,4,94.83,270.0528234,2.327,0,0.033333333,276,0
376,84,Inhibitor,7.0795,17,23.903312,348.727527,2,1,11,90.42,443.020639,5.323,0,0.068181818,483,0
377,0,Inactive,,12,64.657522,685.0464915,16,12,27,324.44,786.2582439,-0.844,0,0.198019802,1721,0
378,83,Inhibitor,5.0119,6,48.28428,405.5293503,0,0,18,9.23,413.229327,8.351,0,0.246153846,697,0
379,0,Inactive,,0,18.449312,162.9571556,1,0,3,17.07,152.1201151,2.127,0,0.333333333,73,0
380,0,Inactive,,6,10.93207,145.0775528,0,0,2,0,130.0782503,3.896,0,0,80,0
381,0,Inactive,,6,60.40835,526.1581521,4,0,26,52.6,474.3709101,12.56,0,0.261904762,1308,0
382,0,Inactive,,0,21.593726,164.5047891,2,0,9,18.46,146.1306798,2.746,0,0.285714286,74,0
384,0,Inactive,,0,17.220898,138.7030466,3,2,8,49.69,134.0942943,0.512,0,0.260869565,72,0
385,0,Inactive,,0,17.220898,138.7030466,3,2,8,49.69,134.0942943,0.512,0,0.260869565,72,0
386,0,Inactive,,12,15.396484,199.2198776,3,2,2,41.13,212.094963,2.482,0,0,263,0
387,20,Inhibitor,39.8107,6,34.171382,318.6063366,4,0,14,52.6,306.1831093,5.732,0,0.208333333,468,0
388,0,Inactive,,6,25.425726,249.4223981,4,0,10,52.6,250.1205091,3.456,0,0.166666667,284,0
390,0,Inactive,,0,16.68007,142.2203559,4,0,7,52.6,146.0579088,-0.068,0,0.2,96,0
391,10,Inhibitor,79.4328,10,13.118484,156.4130633,0,0,2,0,156.0939004,4.162,0,0.083333333,117,0
392,0,Inactive,,0,16.191691,106.033142,1,0,5,3.24,87.10479942,0.946,0,0.263157895,24,0
393,0,Inactive,,0,8.839242,80.16647607,0,0,3,50.6,93.99109219,1.566,0,0.2,14,0
395,0,Inactive,,0,18.866484,159.5163405,4,0,8,52.6,160.0735589,0.29,0,0.217391304,122,0
396,0,Inactive,,0,21.052898,176.8123251,4,0,9,52.6,174.0892089,0.648,0,0.230769231,152,0
397,40,Inhibitor,28.1838,21,42.781796,420.2916755,3,1,11,85.15,469.1880674,5.467,0,0.114754098,285,0
398,10,Inhibitor,35.4813,0,17.944898,146.3489541,2,0,6,24.72,126.1156984,3.025,0,0.260869565,76,0
400,0,Inactive,,6,26.113312,250.795692,3,0,5,53.99,276.0997736,2.125,0,0.166666667,384,0
401,0,Inactive,,6,22.281312,228.2757127,3,0,5,35.53,232.1099444,2.636,0,0.151515152,280,0
402,0,Inactive,,6,22.968898,195.3904288,2,0,6,43.52,222.0892089,1.126,0,0.2,280,0
403,81,Inhibitor,25.1189,0,123.567044,1096.127126,29,17,35,454.67,1228.572427,-3.047,0,0.316384181,4644,0
404,0,Inactive,,0,34.171382,242.4789543,3,0,14,27.69,218.1881947,2.34,0,0.292682927,294,0
405,0,Inactive,,0,22.968898,214.9216037,5,0,10,61.83,214.0841235,0.666,0,0.137931034,258,0
406,0,Inactive,,6,21.052898,214.8304288,4,0,8,52.6,222.0892089,2.74,0,0.133333333,210,0
407,0,Inactive,,0,28.668105,158.5303,3,0,8,45.34,166.075881,0.99,0,0.24,77,0
408,0,Inactive,,0,15.72207,118.7706032,3,0,6,35.53,118.0629942,1.258,0,0.222222222,61,0
409,0,Inactive,,6,19.590484,203.41198,2,2,4,84.32,224.0797069,0.023,0,0.142857143,227,0
410,0,Inactive,,0,13.118484,139.1740115,0,0,0,0,132.0939004,3.722,0,0.272727273,84,0
413,61,Inhibitor,15.8489,12,25.966554,275.1329658,2,0,9,18.46,270.1619799,4.838,0,0.142857143,356,0
414,0,Inactive,,0,22.678449,160.5142343,4,0,8,54.57,219.9459007,1.207,0,0.111111111,94,0
415,0,Inactive,,0,4.333207,87.43950871,1,0,2,23.79,196.8475732,1.358,0,0.166666667,19,0
416,0,Inactive,,0,5.724414,96.65966061,2,1,4,37.3,215.8421535,1.247,0,0.125,24,0
417,0,Inactive,,12,28.668105,243.3567341,4,1,7,65.57,278.0707956,2.211,0,0.058823529,368,0
418,0,Inactive,,12,22.968898,317.3284912,8,2,11,127.2,358.0688674,2.676,0,0.05,528,0
419,60,Inhibitor,28.1838,12,12.941656,168.7193967,0,0,0,34.53,200.0295859,3.676,0,0,180,0
420,40,Inhibitor,39.8107,12,12.685277,184.1304265,3,1,3,36.75,197.0952974,3.331,0,0,252,0
422,0,Inactive,,6,29.257726,267.0028515,6,0,12,71.06,282.1103383,1.514,0,0.157894737,370,0
423,0,Inactive,,12,17.908484,223.0027953,0,0,4,39.44,228.0786442,3.215,0,0.034482759,280,0
425,0,Inactive,,0,68.613178,573.0296059,8,3,11,110.14,602.3818687,6.725,0,0.360824742,1429,0
426,0,Inactive,,0,19.677726,156.8033876,0,0,0,0,138.1408506,5.228,0,0.357142857,90,0
427,0,Inactive,,0,18.449312,162.9571556,1,0,3,17.07,152.1201151,2.127,0,0.333333333,73,0
428,0,Inactive,,0,18.31207,139.055033,2,0,2,63.87,162.0285403,0.779,0,0.210526316,67,0
430,0,Inactive,,6,19.590484,203.41198,2,2,4,84.32,224.0797069,0.023,0,0.142857143,227,0
431,85,Inhibitor,3.9811,18,16.002828,415.5591512,2,2,10,75.99,779.5546323,9.515,0,0.027027027,560,0
432,0,Inactive,,16,15.261277,239.9709738,3,0,1,47.03,273.0789786,2.916,0,0.03125,370,0
433,0,Inactive,,12,32.942968,458.5683729,8,7,16,211.28,516.1267762,2.445,0,0.098360656,1213,0
434,0,Inactive,,0,30.502519,224.4419405,5,2,7,51.38,278.0353844,0.368,0,0.21875,149,0
435,0,Inactive,,0,10.93207,91.47014983,1,1,1,20.23,86.07316494,0.76,0,0.3125,29,0
436,0,Inactive,,0,10.93207,82.67992313,0,0,0,0,70.07825032,2.845,0,0.333333333,20,0
437,0,Inactive,,0,14.303277,131.7859619,2,0,1,29.43,125.084064,3.448,0,0.3,81,0
438,0,Inactive,,0,28.677761,281.5316016,5,2,6,83.47,281.1627082,0.758,0,0.279069767,306,0
439,0,Inactive,,0,28.677761,281.5316016,5,2,6,83.47,281.1627082,0.758,0,0.279069767,306,0
440,0,Inactive,,0,12.84807,96.40967575,1,0,0,12.53,98.07316494,1.106,0,0.352941176,48,0
441,0,Inactive,,0,12.685277,131.7859619,2,1,1,44.02,125.084064,0.575,0,0.3,67,0
442,0,Inactive,,6,5.22,107.9020617,3,0,3,38.67,182.91578,1.032,0,0,63,0
443,87,Inhibitor,3.1623,12,27.61214,351.6359916,2,2,12,93.06,368.1259884,2.953,0,0.063829787,704,0
444,0,Inactive,,6,13.118484,150.6349389,2,1,5,29.46,152.0837296,1.897,0,0.130434783,99,0
446,10,Inhibitor,0.2512,18,40.517003,400.3323712,5,0,11,36.02,415.2259772,5.815,0,0.116666667,607,0
447,0,Inactive,,0,7.517242,81.2577065,1,0,2,17.07,70.04186481,0.817,0,0.090909091,24,0
449,0,Inactive,,6,8.745656,107.252743,0,1,2,20.23,108.0575149,2.053,0,0.0625,58,0
450,0,Inactive,,6,10.661656,116.0429697,0,1,3,29.46,124.0524295,1.263,0,0.058823529,67,0
451,0,Inactive,,13,37.570175,383.7451952,2,1,10,83.09,399.1681875,2.956,0,0.148148148,505,0
452,0,Inactive,,13,37.570175,383.7451952,2,1,10,83.09,399.1681875,2.956,0,0.148148148,505,0
454,0,Inactive,,0,18.449312,182.3971556,1,0,7,17.07,152.1201151,2.701,0,0.185185185,122,0
455,20,Inhibitor,22.3872,12,13.118484,185.7321152,0,0,2,0,180.0939004,4.656,0,0,212,0
457,0,Inactive,,0,3.026414,70.93410479,0,0,2,0,95.95335542,2.258,0,0,14,0
458,0,Inactive,,0,3.026414,70.93410479,0,0,2,0,95.95335542,2.258,0,0,14,0
459,0,Inactive,,6,9.703656,136.5717948,1,0,2,17.07,132.0575149,1.99,0,0,107,0
460,0,Inactive,,6,9.703656,136.5717948,1,0,2,17.07,132.0575149,1.99,0,0,107,0
461,0,Inactive,,0,66.426764,579.1833739,9,4,12,130.37,616.3611332,4.727,0,0.34375,1466,0
462,0,Inactive,,12,27.341726,416.4004191,8,6,17,208.12,474.079826,2.186,0,0.038461538,994,0
463,0,Inactive,,12,12.84807,223.1960892,2,2,3,74.6,254.0579088,2.733,0,0.034482759,252,0
464,21,Inhibitor,11.2202,0,20.011312,272.7827116,0,0,15,0,345.9383166,5.606,0,0.3125,204,0
465,0,Inactive,,0,50.621108,514.9264963,0,0,29,0,542.1574175,11.04,0,0.324324324,996,0
466,0,Inactive,,0,23.898863,111.1643245,0,0,4,0,108.0162045,2.096,0,0.214285714,12,0
467,10,Inhibitor,31.6228,6,23.509726,312.9725834,7,6,11,164.75,354.0950822,-0.33,0,0.139534884,533,0
468,0,Inactive,,6,23.509726,312.9725834,7,6,11,164.75,354.0950822,-0.33,0,0.139534884,533,0
469,20,Inhibitor,28.1838,12,37.59621,456.5803537,10,6,19,177.58,504.2031963,2.998,0,0.09375,1356,0
470,60,Inhibitor,35.4813,0,9.919242,263.4990123,0,0,8,0,405.7977716,4.355,0,0.333333333,192,0
471,21,Inhibitor,19.9526,6,43.521866,379.4431389,0,0,16,3.88,383.2187623,11.269,0,0.262295082,647,0
474,0,Inactive,,0,22.551726,213.4228928,2,0,6,26.3,194.1306798,2.439,0,0.21875,152,0
475,0,Inactive,,0,17.491312,172.6771556,1,1,4,20.23,152.1201151,1.699,0,0.222222222,99,0
476,0,Inactive,,0,31.984968,267.989784,6,2,13,90.65,260.1736072,2.105,0,0.238095238,261,0
477,0,Inactive,,0,1.68,86.69671441,0,0,4,0,151.8754107,2.864,0,0.2,12,0
478,0,Inactive,,0,2.28,57.59757404,0,0,0,64.18,75.944142,1.777,0,0,6,0
479,0,Inactive,,9,15.352863,155.0958435,4,2,3,67.01,191.0694765,1.663,0,0.043478261,185,0
480,81,Inhibitor,25.1189,0,16.181656,224.3174678,3,0,5,62.68,298.9341325,2.268,0,0.208333333,183,0
481,0,Inactive,,0,17.776105,168.2891715,1,0,8,17.07,162.0811428,3.679,0,0.28,111,0
484,0,Inactive,,0,9.030449,99.10523297,1,0,4,17.07,106.0185425,1.403,0,0.230769231,31,0
485,0,Inactive,,0,19.136898,168.0220984,3,0,8,43.37,158.0942943,2.335,0,0.24,118,0
486,0,Inactive,,0,25.69614,190.5910004,3,1,11,38.69,176.1412445,0.822,0,0.28125,150,0
487,0,Inactive,,6,18.612105,193.5872097,3,1,7,52.32,193.1102787,2.92,0,0.137931034,193,0
488,0,Inactive,,0,9.838863,94.89092541,0,1,4,32.59,87.06841391,1.399,0,0.2,38,0
489,0,Inactive,,0,4.181207,107.7981772,2,1,5,37.3,205.8536967,1.368,0,0.125,29,0
490,0,Inactive,,0,4.854414,92.5871094,2,1,4,37.3,171.8926691,0.909,0,0.125,24,0
491,0,Inactive,,6,6.756035,100.4501506,0,0,1,0,155.9574623,2.82,0,0,45,0
492,0,Inactive,,0,7.959828,97.3307354,2,2,3,0,104.0256444,0.602,0,0,9,0
493,0,Inactive,,0,17.491312,173.6069289,0,0,6,0,136.1252005,4.17,0,0.153846154,98,0
495,0,Inactive,,0,36.62821,447.1159354,4,1,17,63.6,394.2144094,6.603,0,0.084745763,934,0
496,0,Inactive,,0,6.722035,88.44624458,5,3,0,98.21,103.0381764,-1.596,0,0,38,0
497,60,Inhibitor,28.1838,12,33.900968,319.8884556,2,0,10,43.52,340.1674592,4.438,0,0.183673469,670,0
498,0,Inactive,,12,17.491312,223.2450119,0,2,6,40.46,228.1150298,4.522,0,0.090909091,262,0
500,0,Inactive,,0,15.60407,143.0389708,2,0,8,18.46,172.0057849,1.497,0,0.263157895,96,0
501,0,Inactive,,0,15.874484,151.5447287,1,0,8,9.23,170.0265204,2.47,0,0.285714286,72,0
502,0,Inactive,,6,7.517242,130.9869644,2,3,4,77.76,154.0266087,1.254,0,0,95,0
503,0,Inactive,,6,8.908449,139.0627971,0,0,3,43.14,149.0476785,2.187,0,0,120,0
504,0,Inactive,,0,21.86414,187.670073,1,1,9,20.23,156.1514153,3.286,0,0.258064516,122,0
505,0,Inactive,,16,29.321726,308.8273816,0,0,4,40.8,371.0924357,5.213,0,0.113636364,518,0
506,0,Inactive,,6,20.131312,185.1147568,0,0,5,0,185.0971272,2.094,0,0.142857143,103,0
507,0,Inactive,,6,14.076484,156.5042382,1,0,4,17.07,148.088815,1.883,0,0.130434783,120,0
508,10,Inhibitor,31.6228,12,17.584898,206.8775979,0,0,4,25.3,214.0816214,4.201,0,0.068965517,252,0
509,40,Inhibitor,39.8107,12,15.992484,212.1027953,2,1,5,46.53,228.0786442,3.691,0,0.034482759,282,0
510,0,Inactive,,12,18.178898,220.6085532,2,0,5,26.3,226.0993797,3.48,0,0.064516129,309,0
511,0,Inactive,,6,10.946449,145.9135634,2,0,4,26.3,170.0134571,2.347,0,0.055555556,120,0
512,0,Inactive,,6,9.075035,116.6651928,0,0,4,0,146.0343348,2.947,0,0.066666667,78,0
513,0,Inactive,,6,6.726035,144.0957196,0,0,4,0,193.9456832,3.358,0,0.066666667,78,0
514,0,Inactive,,9,9.066035,102.0753831,1,0,0,41.13,135.0142702,1.939,0,0,70,0
515,0,Inactive,,12,19.136898,244.0583058,3,0,6,43.37,254.0942943,3.177,0,0.060606061,277,0
516,0,Inactive,,20,13.118484,211.8292707,0,0,0,0,252.0939004,6.412,0,0,313,0
517,0,Inactive,,14,11.158863,156.176432,1,0,0,12.89,179.0734993,3.391,0,0,170,0
518,0,Inactive,,20,13.118484,211.8292707,0,0,0,0,252.0939004,6.412,0,0,286,0
519,0,Inactive,,20,13.118484,211.8292707,0,0,0,0,252.0939004,6.412,0,0,303,0
520,0,Inactive,,9,8.539242,94.56311929,1,1,0,28.68,118.0530982,1.317,0,0,70,0
521,85,Inhibitor,2.5119,12,52.386694,465.5611141,1,0,19,18.46,447.2904073,7.7,0,0.205479452,926,0
522,0,Inactive,,6,11.522035,132.4670769,2,0,2,42.52,175.9698781,1.527,0,0,78,0
523,0,Inactive,,6,13.035242,126.0462358,3,1,2,62.75,158.0037651,0.616,0,0,78,0
524,0,Inactive,,6,6.559242,81.16653165,0,0,0,0,78.04695019,2.022,0,0,36,0
525,0,Inactive,,9,28.129726,258.7262948,6,2,7,85.25,290.1378904,2.024,0,0.128205128,360,0
526,10,Inhibitor,50.1187,12,14.631691,218.8947132,4,2,4,76.76,248.0828741,3.018,0,0,261,0
527,10,Inhibitor,50.1187,12,12.55007,181.923893,1,0,3,38.43,198.0793129,2.843,0,0,223,0
528,0,Inactive,,0,6.288828,96.80654608,6,2,0,110.9,116.0334254,-2.564,0,0,56,0
529,0,Inactive,,0,95.124904,753.5742805,14,5,26,180.08,748.5085257,1.888,0,0.298387097,1229,0
530,10,Inhibitor,31.6228,0,93.280111,815.8813406,16,9,22,240.69,867.4980206,2.664,0,0.320895522,2370,0
531,0,Inactive,,12,11.89007,199.7463366,1,2,2,57.53,226.0629942,2.708,0,0.037037037,215,0
532,0,Inactive,,0,32.525796,429.8199508,4,2,16,74.6,380.1987594,6.282,0,0.071428571,868,0
534,0,Inactive,,0,7.244828,78.48165218,4,1,1,74.27,116.9828853,-0.685,0,0,12,0
535,0,Inactive,,0,2.626828,62.84065922,0,1,2,66.2,80.02219199,-0.019,0,0,9,0
536,82,Inhibitor,15.8489,12,28.636968,311.9158509,1,0,5,3.24,313.1597274,5.438,0,0.130434783,331,0
537,0,Inactive,,6,12.956863,200.6397567,8,4,6,159.29,265.0245633,0.039,0,0,179,0
538,0,Inactive,,0,18.449312,162.9571556,1,0,4,17.07,152.1201151,2.434,0,0.333333333,91,0
539,0,Inactive,,0,17.491312,154.1669289,0,0,3,0,136.1252005,4.177,0,0.307692308,74,0
540,0,Inactive,,10,10.112449,163.3499455,1,0,1,44.45,185.0299202,4.725,0,0,148,0
541,0,Inactive,,6,10.93207,130.4180268,0,0,2,0,118.0782503,3.351,0,0.052631579,69,0
542,0,Inactive,,6,11.89007,153.8677795,1,0,3,17.07,146.0731649,2.171,0,0.047619048,118,0
543,0,Inactive,,0,9.433242,131.0781392,5,2,6,91.67,146.0215233,-1.056,0,0.125,85,0
544,0,Inactive,,6,8.312449,130.2725704,2,1,2,44.02,133.0527638,0.569,0,0.058823529,90,0
545,0,Inactive,,0,88.58442,808.4234953,30,18,24,474.9,972.3169405,-11.796,0,0.285714286,2370,0
546,0,Inactive,,6,8.942449,117.7461353,0,0,2,0,169.9731123,2.823,0,0.066666667,60,0
547,0,Inactive,,6,7.399242,128.8846518,0,0,3,0,159.9846556,2.899,0,0.066666667,69,0
548,0,Inactive,,0,9.885656,112.9700243,2,2,4,70.14,116.0408193,0.277,0,0.066666667,47,0
549,10,Inhibitor,79.4328,0,26.924554,228.4158102,2,0,11,26.3,198.1619799,4.523,0,0.25,233,0
550,0,Inactive,,0,6.756035,77.09157286,0,0,2,0,119.9574623,1.728,0,0.111111111,14,0
551,0,Inactive,,6,14.239277,173.6547664,3,1,5,52.32,177.0789786,2.185,0,0.041666667,157,0
552,0,Inactive,,0,11.619656,107.3439178,2,0,4,26.3,100.0524295,0.856,0,0.133333333,47,0
553,0,Inactive,,12,13.372863,240.1046273,4,2,7,125.39,287.0542204,3.67,0,0,414,0
554,0,Inactive,,0,23.216898,191.2286583,3,1,8,86.97,206.0725133,-0.345,0,0.185185185,150,0
556,0,Inactive,,0,68.613178,581.8198326,9,4,12,130.37,618.3767833,6.19,0,0.357142857,1466,0
557,0,Inactive,,0,5.764035,74.95848209,2,1,1,43.09,71.03711378,-0.516,0,0,19,0
558,0,Inactive,,6,12.577656,162.9424749,3,1,5,63.6,180.0422587,1.422,0,0.047619048,123,0
559,0,Inactive,,0,30.068968,302.4903519,4,1,9,63.6,292.1674592,2.55,0,0.244444444,323,0
560,0,Inactive,,0,12.84807,124.6399025,2,0,5,34.14,114.0680796,-0.18,0,0.222222222,56,0
561,0,Inactive,,6,27.13814,260.6862313,3,0,10,29.54,269.1182566,2.941,0,0.184210526,220,0
562,0,Inactive,,6,14.601277,173.6547664,3,1,4,46.17,177.0789786,1.751,0,0.083333333,161,0
563,0,Inactive,,0,10.391242,98.8381599,3,0,4,43.37,102.0316941,0.691,0,0.153846154,38,0
564,0,Inactive,,0,19.136898,129.9128199,2,0,7,18.46,118.0993797,1.273,0,0.272727273,61,0
566,0,Inactive,,0,23.78014,277.6183827,4,2,9,74.6,264.1361591,0.878,0,0.179487179,287,0
567,0,Activator,5.0119,14,11.094863,188.4164114,0,0,2,43.14,223.0633285,4.446,0,0,213,0
568,0,Inactive,,14,13.375691,208.2874041,3,2,1,38.91,248.0716407,2.708,0,0,189,0
569,0,Inactive,,10,8.972449,124.3120963,1,1,1,33.12,145.0527638,1.719,0,0,99,0
570,0,Inactive,,10,11.158863,132.8178543,1,0,1,12.89,143.0734993,2.562,0,0.05,108,0
571,0,Inactive,,10,23.438519,230.4822462,1,0,6,33.45,231.1259288,4.142,0,0.147058824,226,0
